,chsi_State_FIPS_Code,chsi_County_FIPS_Code,chsi_Strata_Determining_Factors,chsi_CHSI_County_Name,chsi_CHSI_State_Name,chsi_CHSI_State_Abbr,chsi_Strata_ID_Number,chsi_Number_Counties,chsi_Population_Size,chsi_Min_Population_Size,chsi_Max_Population_Size,chsi_Population_Density,chsi_Min_Population_Density,chsi_Max_Population_Density,chsi_Poverty,chsi_Min_Poverty,chsi_Max_Poverty,chsi_Age_19_Under,chsi_Min_Age_19_Under,chsi_Max_Age_19_Under,chsi_Age_19_64,chsi_Min_Age_19_64,chsi_Max_Age_19_65,chsi_Age_65_84,chsi_Min_Age_65_84,chsi_Max_Age_65_85,chsi_Age_85_and_Over,chsi_Min_Age_85_and_Over,chsi_Max_Age_85_and_Over,chsi_White,chsi_Min_White,chsi_Max_White,chsi_Black,chsi_Min_Black,chsi_Max_Black,chsi_Native_American,chsi_Min_Native_American,chsi_Max_Native_American,chsi_Asian,chsi_Min_Asian,chsi_Max_Asian,chsi_Hispanic,chsi_Min_Hispanic,chsi_Max_Hispanic,chsi_FluB_Rpt,chsi_FluB_Ind,chsi_FluB_Exp,chsi_HepA_Rpt,chsi_HepA_Ind,chsi_HepA_Exp,chsi_HepB_Rpt,chsi_HepB_Ind,chsi_HepB_Exp,chsi_Meas_Rpt,chsi_Meas_Ind,chsi_Meas_Exp,chsi_Pert_Rpt,chsi_Pert_Ind,chsi_Pert_Exp,chsi_CRS_Rpt,chsi_CRS_Ind,chsi_CRS_Exp,chsi_Syphilis_Rpt,chsi_Syphilis_Ind,chsi_Syphilis_Exp,chsi_ID_Time_Span,chsi_Pap_Smear,chsi_CI_Min_Pap_Smear,chsi_CI_Max_Pap_Smear,chsi_Mammogram,chsi_CI_Min_Mammogram,chsi_CI_Max_Mammogram,chsi_Proctoscopy,chsi_CI_Min_Proctoscopy,chsi_CI_Max_Proctoscopy,chsi_Pneumo_Vax,chsi_CI_Min_Pneumo_Vax,chsi_CI_Max_Pneumo_Vax,chsi_Flu_Vac,chsi_CI_Min_Flu_Vac,chsi_CI_Max_Flu_Vac,chsi_No_Exercise,chsi_CI_Min_No_Exercise,chsi_CI_Max_No_Exercise,chsi_Few_Fruit_Veg,chsi_CI_Min_Fruit_Veg,chsi_CI_Max_Fruit_Veg,chsi_Obesity,chsi_CI_Min_Obesity,chsi_CI_Max_Obesity,chsi_High_Blood_Pres,chsi_CI_Min_High_Blood_Pres,chsi_CI_Max_High_Blood_Pres,chsi_Smoker,chsi_CI_Min_Smoker,chsi_CI_Max_Smoker,chsi_Diabetes,chsi_CI_Min_Diabetes,chsi_CI_Max_Diabetes,chsi_Uninsured,chsi_Elderly_Medicare,chsi_Disabled_Medicare,chsi_Prim_Care_Phys_Rate,chsi_Dentist_Rate,chsi_Community_Health_Center_Ind,chsi_HPSA_Ind,chsi_ALE,chsi_Min_ALE,chsi_Max_ALE,chsi_US_ALE,chsi_All_Death,chsi_Min_All_Death,chsi_Max_All_Death,chsi_US_All_Death,chsi_CI_Min_All_Death,chsi_CI_Max_All_Death,chsi_Health_Status,chsi_Min_Health_Status,chsi_Max_Health_Status,chsi_US_Health_Status,chsi_CI_Min_Health_Status,chsi_CI_Max_Health_Status,chsi_Unhealthy_Days,chsi_Min_Unhealthy_Days,chsi_Max_Unhealthy_Days,chsi_US_Unhealthy_Days,chsi_CI_Min_Unhealthy_Days,chsi_CI_Max_Unhealthy_Days,chsi_No_HS_Diploma,chsi_Unemployed,chsi_Sev_Work_Disabled,chsi_Major_Depression,chsi_Recent_Drug_Use,chsi_Ecol_Rpt,chsi_Ecol_Rpt_Ind,chsi_Ecol_Exp,chsi_Salm_Rpt,chsi_Salm_Rpt_Ind,chsi_Salm_Exp,chsi_Shig_Rpt,chsi_Shig_Rpt_Ind,chsi_Shig_Exp,chsi_Toxic_Chem,chsi_Carbon_Monoxide_Ind,chsi_Nitrogen_Dioxide_Ind,chsi_Sulfur_Dioxide_Ind,chsi_Ozone_Ind,chsi_Particulate_Matter_Ind,chsi_Lead_Ind,chsi_EH_Time_Span
167,5,117,"frontier status, population size, poverty, age, population density",Prairie,Arkansas,AR,61,32,9113,4171,16344,14.0,7.0,14.0,15.4,11.0,14.7,22.4,19.2,23.9,60.0,53.9,60.0,15.1,15.1,19.5,2.5,2.3,4.7,84.8,84.4,99.2,14.5,0.0,6.2,0.4,0.1,8.0,0.2,0.1,0.5,0.9,0.6,7.3,0.0,3.0,0.0,3.0,3.0,6.0,6.0,4.0,1.0,0.0,3.0,0.0,14.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,25.8,15.8,35.9,,,,17.8,9.1,26.4,7.2,0.5,13.9,1249.0,1377.0,327.0,43.9,0.0,1,2,72.9,75.2,77.8,76.5,973.6,790.9,973.6,898.6,917.7,1029.5,23.3,13.3,26.2,17.1,14.7,32.0,8.0,4.9,8.0,6,5.1,10.9,2043.0,250.0,282.0,603,493,0.0,3.0,1.0,32.0,4.0,10.0,0.0,3.0,4.0,780.0,1,1,1,1,1,1,1994-2003
168,5,119,"frontier status, population size, poverty",Pulaski,Arkansas,AR,5,25,366463,296772,505505,475.0,124.0,2519.0,15.1,12.8,21.5,26.3,22.7,31.2,61.9,56.7,63.5,10.3,8.5,15.5,1.5,1.2,2.7,62.5,49.7,92.5,34.0,1.9,46.6,0.4,0.2,1.5,1.6,0.9,3.8,3.1,2.3,54.7,3.0,3.0,11.0,12.0,3.0,44.0,38.0,3.0,44.0,0.0,3.0,0.0,351.0,4.0,44.0,0.0,3.0,0.0,20.0,4.0,22.0,2001-2003,82.9,81.0,84.7,78.9,76.0,81.8,50.0,46.3,53.8,62.3,58.1,66.6,66.3,62.3,70.3,23.6,22.0,25.3,76.1,74.0,78.3,22.3,20.7,23.9,28.9,26.2,31.5,21.0,19.4,22.6,6.7,5.8,7.6,52197.0,41918.0,11095.0,165.1,58.7,1,2,74.8,73.5,77.8,76.5,952.5,792.0,1030.7,898.6,933.7,971.2,16.7,13.2,21.1,17.1,15.2,18.1,6.2,5.3,7.0,6,5.8,6.6,37662.0,8967.0,9942.0,23058,19911,5.0,3.0,11.0,428.0,4.0,185.0,239.0,4.0,142.0,308474.0,1,1,1,2,1,1,2001-2003
169,5,121,"frontier status, population size, poverty, age, population density",Randolph,Arkansas,AR,72,32,18465,6704,22717,28.0,28.0,40.0,17.2,15.0,21.5,23.4,20.7,24.8,59.4,57.5,63.1,14.9,12.7,17.4,2.3,1.4,2.5,97.4,74.8,98.9,1.2,0.4,22.9,0.6,0.1,4.3,0.1,0.1,0.6,1.2,0.7,4.1,0.0,3.0,0.0,2.0,3.0,11.0,6.0,4.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,5.0,1994-2003,70.7,62.3,79.2,,,,,,,,,,,,,40.3,32.2,48.3,83.6,76.0,91.2,24.3,17.5,31.1,,,,34.2,26.3,42.1,6.5,3.2,9.9,2858.0,2834.0,726.0,59.6,32.5,1,2,75.0,73.6,75.2,76.5,917.7,953.7,1095.1,898.6,877.9,957.5,21.6,18.2,34.9,17.1,14.9,28.2,10.4,6.1,9.6,6,8.0,12.8,3868.0,582.0,659.0,1208,1049,4.0,4.0,0.0,37.0,4.0,27.0,10.0,4.0,7.0,40587.0,1,1,1,1,1,1,1994-2003
170,5,123,"frontier status, population size, poverty, age, population density",St. Francis,Arkansas,AR,52,40,27902,25732,47941,44.0,46.0,68.0,25.2,16.2,26.3,28.3,22.0,29.1,60.2,58.1,63.2,9.9,9.2,13.2,1.6,1.1,1.8,48.2,32.9,98.6,50.5,0.6,66.3,0.3,0.1,2.1,0.7,0.1,0.8,5.2,0.6,13.8,0.0,3.0,0.0,8.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,0.0,12.0,4.0,1.0,0.0,3.0,0.0,18.0,4.0,4.0,1999-2003,73.9,65.5,82.3,,,,,,,,,,,,,35.6,28.3,42.9,78.1,70.4,85.8,32.4,25.0,39.8,,,,25.8,19.3,32.4,11.8,7.3,16.4,6002.0,3417.0,988.0,46.6,17.9,1,1,71.7,71.6,75.4,76.5,1240.0,950.0,1196.0,898.6,1180.9,1299.2,27.3,19.7,31.8,17.1,20.8,33.9,9.7,5.8,9.5,6,7.5,11.9,6191.0,913.0,980.0,1712,1545,1.0,4.0,0.0,71.0,4.0,27.0,141.0,4.0,13.0,,1,1,1,1,1,1,1999-2003
171,5,125,"frontier status, population size, poverty, age, population density",Saline,Arkansas,AR,45,38,91188,55104,102801,126.0,84.0,168.0,9.4,5.6,10.4,24.2,24.0,27.7,62.8,59.8,64.4,12.0,7.9,12.4,1.1,1.1,2.3,94.8,90.3,97.7,3.2,0.5,6.8,0.5,0.2,0.8,0.7,0.4,1.7,2.0,1.1,8.0,0.0,3.0,4.0,2.0,3.0,8.0,7.0,4.0,4.0,0.0,3.0,0.0,213.0,4.0,25.0,0.0,3.0,0.0,4.0,4.0,0.0,1999-2003,79.3,75.0,83.5,79.3,73.5,85.0,50.8,44.1,57.4,57.4,49.2,65.5,74.6,67.8,81.5,23.7,20.4,27.0,77.9,73.5,82.4,24.2,20.7,27.6,24.1,19.1,29.2,23.5,20.0,27.0,7.5,5.6,9.4,7970.0,7246.0,1776.0,48.3,16.4,2,2,76.4,76.1,78.9,76.5,907.9,755.7,961.4,898.6,878.1,937.8,18.2,8.8,18.0,17.1,15.1,21.2,7.0,4.2,6.8,6,6.0,8.0,10936.0,1884.0,2568.0,5906,5119,5.0,3.0,13.0,238.0,4.0,59.0,16.0,4.0,25.0,502454.0,1,1,1,1,1,1,1999-2003
172,5,127,"frontier status, population size, poverty, age, population density",Scott,Arkansas,AR,70,37,11150,4928,13835,12.0,8.0,19.0,18.9,14.3,21.2,26.1,20.8,25.0,58.8,54.5,62.6,13.4,13.4,18.9,1.8,1.9,3.6,95.4,72.5,98.7,0.5,0.2,26.4,1.2,0.1,16.1,2.0,0.0,0.6,7.0,0.6,23.3,0.0,3.0,0.0,16.0,4.0,10.0,6.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,1994-2003,,,,,,,,,,,,,,,,34.4,24.5,44.2,91.5,84.5,98.6,20.7,12.5,28.9,,,,28.4,19.0,37.8,10.2,4.1,16.3,2399.0,1690.0,597.0,17.9,26.9,2,1,74.5,73.3,77.0,76.5,987.3,914.4,1058.1,898.6,932.2,1042.3,23.4,17.6,32.4,17.1,14.9,31.9,6.0,5.0,9.0,6,3.7,8.3,2582.0,203.0,352.0,705,603,0.0,3.0,1.0,22.0,4.0,14.0,3.0,4.0,5.0,122074.0,1,1,1,1,1,1,1994-2003
173,5,129,"frontier status, population size, poverty, age, population density",Searcy,Arkansas,AR,70,37,7969,4928,13835,12.0,8.0,19.0,21.8,14.3,21.2,20.9,20.8,25.0,59.3,54.5,62.6,16.9,13.4,18.9,2.9,1.9,3.6,98.0,72.5,98.7,0.2,0.2,26.4,0.8,0.1,16.1,0.2,0.0,0.6,1.1,0.6,23.3,0.0,3.0,0.0,3.0,3.0,7.0,1.0,3.0,2.0,0.0,3.0,0.0,21.0,4.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,1994-2003,,,,,,,,,,,,,,,,28.6,18.7,38.5,87.8,78.8,96.7,,,,,,,23.5,13.6,33.4,12.4,5.9,19.0,2118.0,1607.0,481.0,37.6,25.1,1,2,76.5,73.3,77.0,76.5,996.1,914.4,1058.1,898.6,936.3,1055.9,30.2,17.6,32.4,17.1,20.4,39.9,9.0,5.0,9.0,6,6.3,11.8,1819.0,163.0,363.0,537,440,0.0,3.0,1.0,15.0,4.0,10.0,0.0,3.0,4.0,4590.0,1,1,1,1,1,1,1994-2003
174,5,131,"frontier status, population size, poverty",Sebastian,Arkansas,AR,6,53,118750,111380,231954,221.0,43.0,697.0,15.4,12.4,16.5,26.8,22.4,29.6,60.4,57.8,62.9,11.1,8.5,16.2,1.7,1.1,2.7,85.8,65.8,95.0,6.3,1.0,30.1,1.6,0.3,1.9,3.8,0.7,3.4,9.6,1.9,21.0,0.0,3.0,0.0,36.0,4.0,11.0,60.0,4.0,14.0,0.0,3.0,0.0,10.0,4.0,14.0,0.0,3.0,0.0,1.0,3.0,7.0,2001-2003,77.1,73.1,81.1,75.7,69.9,81.6,39.4,32.7,46.1,68.9,61.9,75.9,69.0,61.5,76.5,28.0,24.6,31.4,75.8,71.8,79.7,26.4,23.0,29.7,32.1,26.9,37.3,20.5,17.5,23.5,7.1,5.5,8.7,18572.0,13903.0,3931.0,125.5,55.6,1,2,75.6,73.5,77.3,76.5,927.0,829.9,1032.7,898.6,895.7,958.4,16.9,12.7,21.7,17.1,14.0,19.7,6.5,5.2,7.6,6,5.6,7.4,18239.0,2451.0,3587.0,7421,6412,5.0,4.0,4.0,78.0,4.0,56.0,15.0,3.0,35.0,932891.0,1,1,1,1,1,1,2001-2003
175,5,133,"frontier status, population size, poverty, age, population density",Sevier,Arkansas,AR,76,38,16456,9226,23786,29.0,24.0,42.0,17.8,16.7,23.3,29.7,24.8,29.5,57.7,56.1,60.6,11.0,11.1,14.3,1.5,1.6,2.6,92.4,48.3,91.8,4.4,4.4,50.9,2.0,0.0,2.0,0.3,0.2,0.7,26.5,0.9,12.1,0.0,3.0,0.0,16.0,4.0,6.0,2.0,3.0,5.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,3.0,15.0,1994-2003,73.0,64.2,81.7,,,,,,,,,,,,,42.4,33.6,51.2,79.1,70.3,87.8,25.1,17.2,32.9,19.3,10.5,28.1,26.1,17.9,34.3,8.2,4.2,12.2,3682.0,1968.0,422.0,60.8,18.2,2,2,74.0,72.2,75.5,76.5,1023.1,992.4,1133.0,898.6,973.9,1072.2,21.4,17.4,31.8,17.1,14.7,28.0,5.7,5.3,8.8,6,4.0,7.5,3615.0,315.0,511.0,989,898,1.0,4.0,0.0,24.0,3.0,28.0,23.0,4.0,12.0,18033.0,1,1,1,1,1,1,1994-2003
176,5,135,"frontier status, population size, poverty, age, population density",Sharp,Arkansas,AR,72,32,17397,6704,22717,29.0,28.0,40.0,19.9,15.0,21.5,21.4,20.7,24.8,55.8,57.5,63.1,19.8,12.7,17.4,3.0,1.4,2.5,97.0,74.8,98.9,0.9,0.4,22.9,0.6,0.1,4.3,0.2,0.1,0.6,1.4,0.7,4.1,1.0,4.0,0.0,7.0,4.0,10.0,1.0,3.0,5.0,0.0,3.0,0.0,3.0,4.0,2.0,0.0,3.0,0.0,5.0,4.0,5.0,1994-2003,,,,,,,,,,,,,,,,35.2,27.1,43.4,76.5,67.4,85.5,23.7,16.1,31.2,,,,26.1,18.4,33.7,6.7,3.3,10.1,3503.0,3935.0,885.0,34.5,17.2,2,2,74.6,73.6,75.2,76.5,953.7,953.7,1095.1,898.6,914.4,992.9,27.4,18.2,34.9,17.1,19.7,35.1,8.3,6.1,9.6,6,5.9,10.7,3392.0,435.0,631.0,1165,933,1.0,4.0,0.0,27.0,4.0,25.0,7.0,4.0,7.0,,1,1,1,1,1,1,1994-2003
177,5,137,"frontier status, population size, poverty, age, population density",Stone,Arkansas,AR,70,37,11716,4928,13835,19.0,8.0,19.0,18.4,14.3,21.2,21.6,20.8,25.0,58.6,54.5,62.6,17.9,13.4,18.9,1.9,1.9,3.6,97.7,72.5,98.7,0.3,0.2,26.4,0.4,0.1,16.1,0.0,0.0,0.6,1.1,0.6,23.3,0.0,3.0,0.0,3.0,3.0,10.0,1.0,3.0,3.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,1994-2003,,,,,,,,,,,,,,,,29.4,21.0,37.9,76.7,66.7,86.6,21.6,14.5,28.8,,,,22.8,13.9,31.8,9.0,3.9,14.0,2380.0,2097.0,602.0,42.7,17.1,2,2,76.5,73.3,77.0,76.5,940.8,914.4,1058.1,898.6,889.9,991.6,24.6,17.6,32.4,17.1,15.9,33.3,7.6,5.0,9.0,6,5.2,10.0,2672.0,276.0,520.0,784,639,0.0,3.0,1.0,18.0,4.0,15.0,0.0,3.0,6.0,20.0,1,1,1,1,1,1,1994-2003
178,5,139,"frontier status, population size, poverty, age",Union,Arkansas,AR,36,23,44186,26383,48687,43.0,24.0,60.0,17.7,15.8,23.3,25.4,25.0,26.8,58.8,57.7,60.2,13.4,11.6,14.9,2.4,1.6,2.4,65.3,58.3,93.9,33.0,0.4,40.6,0.2,0.2,20.2,0.6,0.2,0.7,1.7,1.1,17.6,0.0,3.0,0.0,0.0,3.0,14.0,3.0,3.0,11.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,35.0,4.0,5.0,1999-2003,78.7,73.6,83.8,73.0,65.1,80.9,28.6,20.8,36.4,,,,,,,30.0,25.6,34.5,80.3,75.2,85.4,27.0,22.4,31.6,28.4,21.5,35.2,25.8,21.4,30.3,9.1,6.4,11.8,6517.0,6737.0,1872.0,95.1,33.9,1,2,73.6,71.6,75.4,76.5,1036.4,922.9,1158.2,898.6,998.3,1074.6,21.5,19.2,27.7,17.1,17.5,25.5,7.3,5.6,8.2,6,6.1,8.5,7565.0,1337.0,1421.0,2817,2423,32.0,4.0,9.0,41.0,4.0,41.0,72.0,4.0,27.0,5390398.0,1,1,1,1,1,1,1999-2003
179,5,141,"frontier status, population size, poverty, age, population density",Van Buren,Arkansas,AR,71,33,16529,7147,20507,23.0,19.0,28.0,17.0,16.2,21.1,21.0,20.0,25.2,55.9,56.6,63.8,19.9,12.1,18.3,3.2,1.6,2.7,97.1,57.6,99.0,0.5,0.2,41.9,0.8,0.1,0.8,0.3,0.1,0.7,1.4,0.5,17.8,0.0,3.0,0.0,3.0,3.0,8.0,2.0,3.0,3.0,0.0,3.0,0.0,10.0,4.0,3.0,0.0,3.0,0.0,1.0,3.0,6.0,1994-2003,69.8,61.4,78.2,,,,,,,,,,,,,35.4,28.2,42.5,76.4,68.2,84.5,29.6,23.0,36.3,,,,28.8,21.8,35.8,8.2,4.2,12.1,2935.0,3410.0,646.0,30.2,24.2,1,1,76.4,73.1,76.2,76.5,886.0,937.7,1087.4,898.6,847.0,925.0,27.4,18.4,35.9,17.1,21.2,33.6,8.1,4.7,9.0,6,6.3,9.8,3366.0,397.0,690.0,1112,899,1.0,4.0,0.0,41.0,4.0,24.0,1.0,3.0,8.0,179.0,1,1,1,1,1,1,1994-2003
180,5,143,"frontier status, population size, poverty, age",Washington,Arkansas,AR,14,40,180357,113041,246124,190.0,80.0,698.0,13.8,10.6,13.4,27.5,22.4,26.3,63.1,60.0,65.8,8.4,8.4,12.9,1.1,1.2,2.2,91.2,77.0,95.9,2.7,0.7,20.2,1.4,0.2,1.4,2.6,0.6,4.2,12.2,1.2,11.5,0.0,3.0,5.0,13.0,4.0,10.0,25.0,4.0,10.0,0.0,3.0,0.0,5.0,3.0,15.0,0.0,3.0,0.0,17.0,4.0,10.0,2001-2003,78.0,74.9,81.1,74.6,69.8,79.3,36.8,31.0,42.6,61.8,55.3,68.3,65.6,59.1,72.1,21.9,19.5,24.2,77.6,74.4,80.7,18.6,16.4,20.8,24.6,20.9,28.4,21.4,19.0,23.8,5.5,4.3,6.7,26412.0,15960.0,4184.0,88.2,36.6,1,2,76.7,75.1,79.0,76.5,902.1,752.4,977.6,898.6,872.6,931.7,13.9,11.6,20.6,17.1,12.0,15.8,6.2,5.3,7.3,6,5.6,6.8,22441.0,3075.0,3552.0,11208,11062,5.0,3.0,5.0,83.0,4.0,65.0,39.0,4.0,20.0,523132.0,1,1,1,1,1,1,2001-2003
181,5,145,"frontier status, population size, poverty, age",White,Arkansas,AR,22,28,71332,62826,98960,69.0,13.0,202.0,15.5,13.1,15.9,25.4,22.0,26.0,60.9,59.8,67.5,11.9,7.9,13.5,1.8,1.1,2.1,93.8,72.0,96.8,4.0,0.5,26.0,0.5,0.2,2.8,0.5,0.3,3.3,2.6,0.6,5.4,0.0,3.0,0.0,1.0,3.0,7.0,13.0,4.0,3.0,1.0,3.0,0.0,21.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,7.0,1999-2003,79.1,74.7,83.5,67.6,60.0,75.1,28.5,21.5,35.4,64.9,56.3,73.4,75.1,67.1,83.0,30.2,26.1,34.2,80.5,76.0,85.1,24.1,20.3,27.9,25.4,20.0,30.9,24.2,19.8,28.5,8.7,6.4,11.0,10331.0,9602.0,2200.0,58.9,30.8,1,2,75.1,73.9,77.9,76.5,964.0,854.3,1059.4,898.6,932.1,995.9,19.5,9.0,22.6,17.1,16.2,22.8,7.3,5.0,8.0,6,6.1,8.5,12334.0,1898.0,2230.0,4559,4323,1.0,3.0,3.0,141.0,4.0,58.0,8.0,3.0,20.0,24632.0,1,1,1,1,1,1,1999-2003
182,5,147,"frontier status, population size, poverty, age, population density",Woodruff,Arkansas,AR,75,37,8098,6228,19495,14.0,15.0,22.0,23.0,17.0,24.9,25.2,22.3,28.6,58.6,55.2,63.8,13.6,11.0,15.1,2.5,1.8,2.6,70.4,30.0,97.1,28.7,1.1,69.6,0.2,0.1,1.6,0.2,0.1,0.5,0.9,0.7,37.8,0.0,3.0,0.0,6.0,4.0,6.0,3.0,4.0,3.0,0.0,3.0,0.0,2.0,4.0,5.0,0.0,3.0,0.0,3.0,4.0,4.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.0,1342.0,363.0,49.4,24.7,1,2,72.9,72.1,76.4,76.5,1153.6,908.9,1153.6,898.6,1089.8,1217.4,,18.5,33.0,17.1,,,8.0,4.2,9.4,6,5.4,10.7,2162.0,309.0,287.0,518,438,1.0,4.0,1.0,17.0,4.0,15.0,2.0,3.0,5.0,129631.0,1,1,1,1,1,1,1994-2003
183,5,149,"frontier status, population size, poverty, age, population density",Yell,Arkansas,AR,62,32,21391,6796,19677,23.0,17.0,23.0,15.6,11.9,15.6,26.3,20.1,25.2,59.1,55.8,60.6,12.6,13.1,19.4,2.0,1.9,3.7,95.4,86.5,98.8,1.5,0.3,9.8,0.7,0.2,1.4,1.3,0.1,0.4,17.1,0.6,13.6,0.0,3.0,0.0,7.0,3.0,17.0,14.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0,8.0,0.0,3.0,0.0,0.0,3.0,2.0,1994-2003,70.4,60.9,79.9,,,,,,,,,,,,,31.6,24.6,38.6,81.0,73.2,88.8,25.5,18.8,32.3,21.0,11.6,30.4,27.9,20.7,35.2,8.9,4.8,12.9,4389.0,3068.0,994.0,51.4,23.4,2,2,74.7,74.1,77.0,76.5,991.8,843.8,1037.1,898.6,951.6,1032.0,21.3,14.4,33.1,17.1,15.3,27.4,7.9,4.2,7.9,6,6.0,9.9,5052.0,429.0,762.0,1347,1179,1.0,3.0,2.0,34.0,4.0,27.0,0.0,3.0,10.0,1303353.0,1,1,1,1,1,1,1994-2003
184,6,1,"frontier status, population size",Alameda,California,CA,1,34,1448905,1214361,3635528,1964.0,395.0,20520.0,10.7,7.6,18.9,26.2,22.8,29.8,63.3,59.5,63.8,9.0,7.5,12.7,1.5,1.0,2.5,56.9,53.7,86.1,13.8,4.3,38.3,0.7,0.2,1.2,24.9,2.2,16.2,20.3,3.1,46.4,11.0,3.0,0.0,120.0,3.0,176.0,91.0,3.0,132.0,3.0,3.0,0.0,106.0,3.0,132.0,0.0,3.0,0.0,116.0,3.0,176.0,2001-2003,81.9,77.5,86.2,79.8,72.4,87.3,48.7,41.9,55.5,62.5,54.2,70.7,68.1,60.5,75.7,20.7,17.8,23.5,69.3,65.4,73.2,18.4,15.9,20.9,21.4,17.6,25.2,15.6,13.2,18.0,5.3,3.7,6.9,201483.0,137472.0,21231.0,117.4,64.9,1,2,78.1,75.6,79.2,76.5,751.0,694.4,924.7,898.6,742.3,759.7,11.9,11.9,20.2,17.1,9.8,14.1,6.0,5.3,6.9,6,5.3,6.6,168990.0,38900.0,26209.0,74851,95364,50.0,3.0,44.0,0.0,3.0,395.0,0.0,3.0,220.0,1264565.0,1,1,1,2,1,1,2001-2003
185,6,3,"frontier status, population size, poverty, age",Alpine,California,CA,83,29,1159,577,9328,2.0,0.0,6.0,13.1,10.4,18.1,18.8,18.8,36.8,69.5,55.8,65.2,11.0,6.1,15.3,0.8,0.5,2.7,80.1,23.4,98.6,0.7,0.0,2.4,18.6,0.5,71.5,0.4,0.1,1.1,8.5,1.1,49.5,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,123.0,25.0,0.0,0.0,2,2,78.2,75.3,78.2,76.5,1012.8,714.9,1192.1,898.6,794.5,1272.6,,6.0,36.6,17.1,,,,4.6,9.3,6,,,97.0,44.0,159.0,66,82,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,,1,1,1,1,1,1,1994-2003
186,6,5,"frontier status, population size, poverty, age",Amador,California,CA,26,40,38471,28191,56200,65.0,37.0,160.0,9.2,7.2,10.5,19.0,20.4,25.0,63.3,57.7,61.6,15.4,12.3,16.8,2.4,2.1,3.3,91.2,89.6,98.7,4.1,0.3,8.1,1.6,0.2,1.2,1.5,0.3,1.6,9.5,0.8,9.8,0.0,3.0,2.0,2.0,3.0,4.0,13.0,4.0,2.0,0.0,3.0,0.0,3.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,1999-2003,,,,,,,,,,,,,,,,,,,,,,11.2,2.9,19.5,,,,,,,5.4,0.4,10.4,4245.0,6433.0,835.0,75.4,46.8,2,2,78.2,76.0,79.0,76.5,801.4,734.7,941.3,898.6,765.0,837.8,,11.2,21.7,17.1,,,,4.6,7.4,6,,,4523.0,905.0,2133.0,2180,2678,1.0,3.0,4.0,0.0,3.0,20.0,0.0,3.0,4.0,177676.0,1,1,1,2,1,1,1999-2003
187,6,7,"frontier status, population size, poverty",Butte,California,CA,6,53,214185,111380,231954,131.0,43.0,697.0,15.8,12.4,16.5,24.4,22.4,29.6,60.7,57.8,62.9,12.2,8.5,16.2,2.7,1.1,2.7,89.2,65.8,95.0,1.6,1.0,30.1,1.9,0.3,1.9,4.2,0.7,3.4,11.6,1.9,21.0,0.0,3.0,0.0,13.0,3.0,19.0,8.0,3.0,25.0,0.0,3.0,0.0,10.0,4.0,25.0,0.0,3.0,0.0,1.0,3.0,13.0,2001-2003,86.7,79.7,93.6,87.8,79.4,96.2,,,,,,,,,,25.8,19.7,31.9,78.8,71.9,85.6,23.7,18.0,29.5,26.7,18.6,34.9,17.0,12.1,22.0,4.3,2.2,6.5,37097.0,31037.0,6123.0,71.0,51.4,1,2,76.5,73.5,77.3,76.5,878.8,829.9,1032.7,898.6,857.4,900.2,14.3,12.7,21.7,17.1,9.9,18.6,7.1,5.2,7.6,6,5.7,8.6,23834.0,6489.0,12091.0,11379,15957,7.0,4.0,6.0,0.0,3.0,100.0,0.0,3.0,63.0,3078.0,1,1,1,2,1,1,2001-2003
